"location","source","target","context"
"XL1000_PERKINFO_INTRODESC02","To get more perks you need MEDALS. Get medals by using the skills within this tree.","Чтобы получить больше привилегий, вам нужны МЕДАЛИ. Получайте медали, используя навыки из этого дерева.","XL1000_PERKINFO_INTRODESC02"
"XL1001_CANNOTCHANGEPERKSSINGAME","You can't change perks mid game.","Вы не можете менять перки посреди игры","XL1001_CANNOTCHANGEPERKSSINGAME"
"XL1002_PERKREQUIREMENT_DESC","You need {{%02%}} SKILL MEDALS to unlock this perk. You have a total of {{%01%}}. Earn more by using skills and upgrading their medals.","Вам нужны {{%02%}} медалей навыков, чтобы разблокировать этот перк. Всего их у вас {{%01%}}. Зарабатывайте больше, используя навыки и улучшая их медалями.","XL1002_PERKREQUIREMENT_DESC"
"XL1005_PERKINFO_SELECTPERK","Select a perk to equip. Your 2 equipped perks must be from different skill trees.","Выберите перк для экипировки. Ваши 2 снаряженных перка должны быть из разных древах умений.","XL1005_PERKINFO_SELECTPERK"
"XL1000_SKILLSUNLOCKEDXOFY","SKILLS UNLOCKED: {{%01%}} / {{%02%}}","НАВЫКОВ ОТКРЫТО: {{%01%}} / {{%02%}}","XL1000_SKILLSUNLOCKEDXOFY"
"XL1000_TOTALMEDALS","TOTAL MEDALS: {{%01%}} / {{%02%}}","ВСЕГО МЕДАЛЕЙ: {{%01%}} / {{%02%}}","XL1000_TOTALMEDALS"
"XL1000_ETCETERA","Etc","","XL1000_ETCETERA"
"XL1002_TRACKFORXACID","GET TRACKING: {{%01%}} ACID","","XL1002_TRACKFORXACID"
"XL1002_NOTENOUGHACID","REQUIRES {{%01%}} ACID","ТРЕБУЕТСЯ {{%01%}} КИСЛОТЫ","XL1002_NOTENOUGHACID"
"XL1002_REQUIRESXURANIUM","NEEDS {{%01%}} URANIUM","","XL1002_REQUIRESXURANIUM"
"XL1001_LEADERBOARDREWARDBIG","LEADERBOARD REWARD","НАГРАДА ПОБЕДИТЕЛЮ","XL1001_LEADERBOARDREWARDBIG"
"XL1000_XPEARNEDINGAMEBIG","XP EARNED IN-GAME","ОПЫТ, ЗАРАБОТАННЫЙ В ИГРЕ","XL1000_XPEARNEDINGAMEBIG"
"XL1000_INGAMEZOMBIEKILLSBIG","FROM ZOMBIE KILLS","ДЛЯ ЗОМБИ СКИЛЛОВ","XL1000_INGAMEZOMBIEKILLSBIG"
"XL1000_MULTIPLAYERLEVELBIG","MULTIPLAYER LEVEL","МНОГОПОЛЬЗОВАТЕЛЬСКИЙ УРОВЕНЬ","XL1000_MULTIPLAYERLEVELBIG"
"XL1000_STEALTHRATING","STEALTH RATING","STEALTH РЕЙТИНГ","XL1000_STEALTHRATING"
"XL1000_SCOREPROGRESS_YOURSCORE","Your Score","Твои очки","XL1000_SCOREPROGRESS_YOURSCORE"
"XL1000_SCOREPROGRESS_YOURINFIRST","You're In 1st Place!","Ты на первом месте!","XL1000_SCOREPROGRESS_YOURINFIRST"
"XL1000_SCOREPROGRESS_YOURINSECOND","You're In 2nd Place!","Ты на втором месте!","XL1000_SCOREPROGRESS_YOURINSECOND"
"XL1000_SCOREPROGRESS_YOURINTHIRD","You're In 3rd Place!","Ты на третьем месте!","XL1000_SCOREPROGRESS_YOURINTHIRD"
"XL1001_SCOREPROGRESS_YOURINXTH","Your Score Is: {{%01%}}th","Ваш результат: {{%01%}}th / {{%02%}}","XL1001_SCOREPROGRESS_YOURINXTH"
"XL1000_SCOREPROGRESS_YOURANKEDNUMBER","YOU RANKED #{{%01%}}","ТЫ ЗАНЯЛ #{{%01%}}","XL1000_SCOREPROGRESS_YOURANKEDNUMBER"
"XL1000_SCOREPROGRESS_PLAYERKILLS","Player Kills (+{{%01%}})","Убито игроков (+{{%01%}})","XL1000_SCOREPROGRESS_PLAYERKILLS"
"XL1000_SCOREPROGRESS_OVERTIMEKILLS","Survivor Kills In Overtime (+{{%01%}})","","XL1000_SCOREPROGRESS_OVERTIMEKILLS"
"XL1000_SCOREPROGRESS_PLACEMENT","Round Placements (+{{%01%}} to +{{%02%}})","","XL1000_SCOREPROGRESS_PLACEMENT"
"XL1002_SCOREPROGRESS_CIVKILLS","Police Kills (+{{%01%}})","Убито легавых (+{{%01%}})","XL1002_SCOREPROGRESS_CIVKILLS"
"XL1003_SCOREPROGRESS_LEVELUPS","Level Ups (+{{%01%}} each, capped at {{%02%}})","","XL1003_SCOREPROGRESS_LEVELUPS"
"XL1006_SCOREPROGRESS_STAYINGALIVE","Round {{%01%}} Placement (+{{%02%}} to +{{%03%}})","","XL1006_SCOREPROGRESS_STAYINGALIVE"
"XL1000_SCOREPROGRESS_MISSIONS","Missions (+{{%01%}})","Миссии","XL1000_SCOREPROGRESS_MISSIONS"
"XL1001_SCOREPROGRESS_SUPPLYDROPS","Supply Drops (+{{%01%}})","","XL1001_SCOREPROGRESS_SUPPLYDROPS"
"XL1003_SCOREPROGRESS_ROUND3VICTORY","Round {{%01%}} Victory (+{{%02%}})","","XL1003_SCOREPROGRESS_ROUND3VICTORY"
"XL1001_SCOREPROGRESS_MODIFIERS","Diff. Modifiers (+{{%01%}} if win)","","XL1001_SCOREPROGRESS_MODIFIERS"
"XL1001_SCOREPROGRESS_NOMODIFIERS","Diff. Modifiers (none selected)","","XL1001_SCOREPROGRESS_NOMODIFIERS"
"XL1000_SCOREPROGRESS_LIVESLOST","Lives Lost ({{%01%}})","","XL1000_SCOREPROGRESS_LIVESLOST"
"XL1000_SCOREPROGRESS_ATTACKINGKILLS","Kills Attacking Objective (+{{%01%}})","","XL1000_SCOREPROGRESS_ATTACKINGKILLS"
"XL1000_SCOREPROGRESS_DEFENDINGKILLS","Kills Defending Objective (+{{%01%}})","","XL1000_SCOREPROGRESS_DEFENDINGKILLS"
"XL1000_SCOREPROGRESS_FLAGKILLS","Kills On Flag Carrier (+{{%01%}})","","XL1000_SCOREPROGRESS_FLAGKILLS"
"XL1000_SCOREPROGRESS_POINTCAPTURES","Points Captured (+{{%01%}})","","XL1000_SCOREPROGRESS_POINTCAPTURES"
"XL1000_SCOREPROGRESS_FLAGCAPTURES","Flags Captured (+{{%01%}})","","XL1000_SCOREPROGRESS_FLAGCAPTURES"
"XL1000_SCOREPROGRESS_FLAGRETURNS","Flags Returned (+{{%01%}})","","XL1000_SCOREPROGRESS_FLAGRETURNS"
"XL1000_XPPROGRESS_XPEARNED","XP Earned","","XL1000_XPPROGRESS_XPEARNED"
"XL1002_XPPROGRESS_ENEMYKILLS","Enemy Kills","","XL1002_XPPROGRESS_ENEMYKILLS"
"XL1002_XPPROGRESS_LOSTONDEATH","Lost On Death","","XL1002_XPPROGRESS_LOSTONDEATH"
"XL1007_XPPROGRESS_XPPOOLINCOME","From XP Pools","","XL1007_XPPROGRESS_XPPOOLINCOME"
"XL1006_XPPROGRESS_STREAKPOINTS","{{%01%}} Streak Points","","XL1006_XPPROGRESS_STREAKPOINTS"
"XL1000_XPPROGRESS_CIVCOPPLAYERKILLS","Civ, Cop & Player Kills","","XL1000_XPPROGRESS_CIVCOPPLAYERKILLS"
"XL1000_XPPROGRESS_LOOT","Loot & Supply Drops","","XL1000_XPPROGRESS_LOOT"
"XL1000_XPPROGRESS_COMPMISSIONS","Completed Missions","","XL1000_XPPROGRESS_COMPMISSIONS"
"XL1000_XPPROGRESS_BETTING","Zombie Betting","","XL1000_XPPROGRESS_BETTING"
"XL1002_XPPROGRESS_PLACEMENT","Final {{%01%}} Per Round","","XL1002_XPPROGRESS_PLACEMENT"
"XL1000_XPPROGRESS_OBJECTIVESCAPS","Capturing Objectives","","XL1000_XPPROGRESS_OBJECTIVESCAPS"
"XL1001_XPPROGRESS_LIVESSOLD","Lives Sold At Vendors","","XL1001_XPPROGRESS_LIVESSOLD"
"XL1000_XPPROGRESS_DEATHLESSROUNDS","Deathless Rounds","","XL1000_XPPROGRESS_DEATHLESSROUNDS"
"XL1000_XPPROGRESS_SKILLSENABLED","{{%01%}} Skills Enabled In Build (+{{%02%}}%)","","XL1000_XPPROGRESS_SKILLSENABLED"
"XL1000_XPPROGRESS_FINALSCOREBOARD","Final Scoreboard","","XL1000_XPPROGRESS_FINALSCOREBOARD"
"XL1001_XPPROGRESS_TOTALINGAMEXP","Total XP In-Game (Max {{%01%}})","","XL1001_XPPROGRESS_TOTALINGAMEXP"
"XL1000_SCORETAB_CHALLENGESWINS","XP From Challenges","","XL1000_SCORETAB_CHALLENGESWINS"
"XL1001_SCORETAB_XPFROMKILLS","XP Earned In-Game","","XL1001_SCORETAB_XPFROMKILLS"
"XL1000_SCORETAB_KILLSDEATHS","Kills & Deaths","","XL1000_SCORETAB_KILLSDEATHS"
"XL1000_SCORETAB_XPBONUSES","End of Match XP Bonuses","","XL1000_SCORETAB_XPBONUSES"
"XL1000_SCORETAB_CHALLENGESNMEDALS","Challenges & Skill Medals","","XL1000_SCORETAB_CHALLENGESNMEDALS"
"XL1005_COINBREAKDOWN_SCOREANDCHALLENGES","Scoreboard & Trophy Challenges","","XL1005_COINBREAKDOWN_SCOREANDCHALLENGES"
"XL1002_COINBREAKDOWN_SCORENMODIFIERS","Score & Difficulty Modifiers","","XL1002_COINBREAKDOWN_SCORENMODIFIERS"
"XL1000_COINBREAKDOWN_ACCOUNTLEVELUPS","Account Level Ups","","XL1000_COINBREAKDOWN_ACCOUNTLEVELUPS"
"XL1002_COINBREAKDOWN_ACCOUNTLEVELUPSDLC","Account Level Ups (x{{%02%}} DLC)","","XL1002_COINBREAKDOWN_ACCOUNTLEVELUPSDLC"
"XL1007_COINBREAKDOWN_DAILYCHALLENGES","Daily Challenges","","XL1007_COINBREAKDOWN_DAILYCHALLENGES"
"XL1009_COINBREAKDOWN_DAILYCHALLENGESDLC","Daily Challenges (x{{%02%}} DLC)","","XL1009_COINBREAKDOWN_DAILYCHALLENGESDLC"
"XL1001_COINBREAKDOWN_THECHALLENGEGRID","DLC Challenges","","XL1001_COINBREAKDOWN_THECHALLENGEGRID"
"XL1001_COINBREAKDOWN_SUPPLYDROPSNLOOT","Supply Drops & Loot","","XL1001_COINBREAKDOWN_SUPPLYDROPSNLOOT"
"XL1000_GAMEDURATION","Game Duration","","XL1000_GAMEDURATION"
"XL1000_BRWINSTREAK","Survival Win Streak","","XL1000_BRWINSTREAK"
"XL1000_MINSALIVE","Minutes Alive","","XL1000_MINSALIVE"
"XL1000_NOTAPPLICABLE","N/A","","XL1000_NOTAPPLICABLE"
"XL1000_PLUSONEADDED","+{{%01%}} added","","XL1000_PLUSONEADDED"
"XL1002_ACIDADDED","+{{%01%}} ACID added!","","XL1002_ACIDADDED"
"XL1000_BONUSDAILYCHALLENGEUNLOCKED","Bonus Daily Challenge Unlocked!","","XL1000_BONUSDAILYCHALLENGEUNLOCKED"
"XL1000_DELUXEDLCUNLOCKED","DELUXE EDITION DLC UNLOCKED","","XL1000_DELUXEDLCUNLOCKED"
"XL1000_THANKSFORBUYINGGENESHIFT","Thanks for supporting Gene Shift Auto!","","XL1000_THANKSFORBUYINGGENESHIFT"
"XL1000_FROM1NEWRECRUIT","From 1 New Recruit","","XL1000_FROM1NEWRECRUIT"
"XL1000_FROMXNEWRECRUITS","From {{%01%}} New Recruits","","XL1000_FROMXNEWRECRUITS"
"XL1000_FROMYOURFRIEND","From Your Friend's Referral","","XL1000_FROMYOURFRIEND"
"XL1000_FROMDAILYLEADERBOARDS","From Daily Leaderboards","","XL1000_FROMDAILYLEADERBOARDS"
"XL1000_FROMRECRUITSANDLEADERBOARDS","From Recruits and Leaderboards","","XL1000_FROMRECRUITSANDLEADERBOARDS"
"XL1002_SCORE_TOTALACIDEARNED","Total ACID Earned","Вся полученная КИСЛОТА","XL1002_SCORE_TOTALACIDEARNED"
"XL1000_SCORE_TOTALEXPERIENCEEARNED","Total XP Earned","Всего Заработано XP","XL1000_SCORE_TOTALEXPERIENCEEARNED"
"XL1002_ACIDEARNED","ACID Earned","","XL1002_ACIDEARNED"
"XL1000_EXPERIENCEEARNED","Experience Earned","Заработано Опыта","XL1000_EXPERIENCEEARNED"
"XL1000_KILLSTREAK","Kill Streak","Серия Убийств","XL1000_KILLSTREAK"
"XL1002_ACID","ACID","КИСЛОТА","XL1002_ACID"
"XL1002_ACIDSMALL","ACID","КИСЛОТА","XL1002_ACIDSMALL"
"XL1000_DAYS","Days","Дней","XL1000_DAYS"
"XL1000_ALLTIME","All Time","Всё время","XL1000_ALLTIME"
"XL1000_TOPPLAYERS","Top {{%01%}} Players","","XL1000_TOPPLAYERS"
"XL1000_GLOBAL","Global","Глобальный","XL1000_GLOBAL"
"XL1000_EXPERIENCEGAINED","Experience Gained","Опыта Получено","XL1000_EXPERIENCEGAINED"
"XL1000_RESPECTGAINED","Respect Gained","Получен рейтинг","XL1000_RESPECTGAINED"
"XL1000_MINUTESPLAYED","Minutes Played","Минут сыгранно","XL1000_MINUTESPLAYED"
"XL1000_COSMETICUNLOCKS","Cosmetic Unlocks","Украшения","XL1000_COSMETICUNLOCKS"
"XL1000_COMMUNITYCREDITS","Community Credits","Кредиты сообщества","XL1000_COMMUNITYCREDITS"
"XL1000_COMMUNITYCREDITSMALL","community credit","кредит сообщества","XL1000_COMMUNITYCREDITSMALL"
"XL1000_COMMUNITYCREDITSSMALL","community credits","кредиты сообщества","XL1000_COMMUNITYCREDITSSMALL"
"XL1000_CCSEARNED","CCs earned","Кредитов получено","XL1000_CCSEARNED"
"XL1000_CCS","CCs","Кредитов","XL1000_CCS"
"XL1000_UNLOCK","Unlock","Открыть","XL1000_UNLOCK"
"XL1000_QUICKCONTROLS","QUICK CONTROLS","БЫСТР. УПРАВЛЕНИЕ","XL1000_QUICKCONTROLS"
"XL1000_CONTROLS","Controls","Управление","XL1000_CONTROLS"
"XL1000_NEWBIECHECKLIST","TUTORIAL","ЗАДАЧИ НОВИЧКА!","XL1000_NEWBIECHECKLIST"
"XL1000_PLAYTUTORIAL","PLAY TUTORIAL","","XL1000_PLAYTUTORIAL"
"XL1000_PRACTICEMODE_VS_BOTS","PRACTICE VS BOTS","","XL1000_PRACTICEMODE_VS_BOTS"
"XL1000_RECONNECT","RECONNECT TO SERVER","","XL1000_RECONNECT"
"XL1000_PRESSXTOUNPAUSE","Press {{%01%}} to continue.","","XL1000_PRESSXTOUNPAUSE"
"XL1000_MAPVOTE","MAP VOTE","ВЫБОР КАРТЫ","XL1000_MAPVOTE"
"XL1000_KILLSELF","Kill Self","Убить себя","XL1000_KILLSELF"
"XL1000_CHANGESQUAD","Change Squad","","XL1000_CHANGESQUAD"
"XL1000_AUTOMATIC","Automatic","Автоматический","XL1000_AUTOMATIC"
"XL1000_CURRENT","Current","","XL1000_CURRENT"
"XL1000_SHOWCHEMSTEAM","Show Chems Team","Показ. Хим. Команде","XL1000_SHOWCHEMSTEAM"
"XL1000_SHOWCHEMSSPEC","Show Chems Spec","Показ. Хим. Набл.","XL1000_SHOWCHEMSSPEC"
"XL1000_SHOWRANKINCASUAL","Show Rank in Casual","Показывать ранг","XL1000_SHOWRANKINCASUAL"
"XL1000_XPMODE","XP Mode","XP Режим","XL1000_XPMODE"
"XL1000_XPMODE_DESC_01","Gain","Зарабатываете","XL1000_XPMODE_DESC_01"
"XL1000_XPMODE_DESC_02","XP but take","опыта, но получаете","XL1000_XPMODE_DESC_02"
"XL1000_XPMODE_DESC_03","damage.","урона.","XL1000_XPMODE_DESC_03"
"XL1000_YOUHAVEDONATED","You have donated","Вы пожертвовали","XL1000_YOUHAVEDONATED"
"XL1000_YOUHAVEPLAYED","You have played","Вы сыграли","XL1000_YOUHAVEPLAYED"
"XL1000_YOUHAVEHOSTED","Your servers have hosted","На ваших серверах сыграли","XL1000_YOUHAVEHOSTED"
"XL1000_YOURMAPSHAVEBEENPLAYED","Your maps have been played","На ваших картах играли","XL1000_YOURMAPSHAVEBEENPLAYED"
"XL1000_YOUR","Your","Ваши","XL1000_YOUR"
"XL1000_RECRUITHASPLAYED","recruit has played","рекрут сыграл","XL1000_RECRUITHASPLAYED"
"XL1000_RECRUITSHAVEPLAYED","recruits have played","рекрутов сыграли","XL1000_RECRUITSHAVEPLAYED"
"XL1001_RECRUITSHAVEPLAYEDACOMBINED","recruits have played","рекрутов сыграли","XL1001_RECRUITSHAVEPLAYEDACOMBINED"
"XL1000_HOURS","hours","часов","XL1000_HOURS"
"XL1000_PERHOUR","per hour","","XL1000_PERHOUR"
"XL1000_CCSPURCHASED","CCs purchased","Кредитов куплено","XL1000_CCSPURCHASED"
"XL1000_DISCORDCODEBONUS","Discord code bonus","Discord бонус.","XL1000_DISCORDCODEBONUS"
"XL1000_PURCHASEBONUS","Purchase bonus","бонус покупки","XL1000_PURCHASEBONUS"
"XL1000_FORUMPOSTBONUS","Forum post bonus","Пост на форуме","XL1000_FORUMPOSTBONUS"
"XL1000_RESPEC","respec","на сброс","XL1000_RESPEC"
"XL1000_TOTALCOMMUNITYCREDITS","TOTAL CCs EARNED","ВСЕГО ПОЛУЧЕНО КРЕДИТОВ","XL1000_TOTALCOMMUNITYCREDITS"
"XL1000_CCSRESERVED","CCs reserved for reallocation","Зарезервировано для сброса","XL1000_CCSRESERVED"
"XL1000_CCSSPENTONREALLOCATION","CCs spent on reallocation","Потрачено на сброс","XL1000_CCSSPENTONREALLOCATION"
"XL1000_CCSSPENTONUNLOCKS","CCs spent on unlocks","Потрачено на украшения","XL1000_CCSSPENTONUNLOCKS"
"XL1000_CCSREMAINING","CCs REMAINING","ОСТАЛОСЬ","XL1000_CCSREMAINING"
"XL1000_FORRESPEC","for respec","на сброс","XL1000_FORRESPEC"
"XL1000_STATS","Stats","Инфо","XL1000_STATS"
"XL1000_PLAYERSTATS","Player Stats","Статистика игрока","XL1000_PLAYERSTATS"
"XL1000_NEXTLEVEL","Next Level","След. уровень","XL1000_NEXTLEVEL"
"XL1000_NEXTSYNERGY","Next Synergy","следующий синергия","XL1000_NEXTSYNERGY"
"XL1000_FINALSYNERGY","Final Synergy","окончательная синергия","XL1000_FINALSYNERGY"
"XL1000_TOGO","to go","ещё","XL1000_TOGO"
"XL1000_AND","and","и","XL1000_AND"
"XL1001_MAXLEVEL","MAX","","XL1001_MAXLEVEL"
"XL1000_RESPECT","Respect","Рейтинг","XL1000_RESPECT"
"XL1000_RESPECTRATING","Respect rating","Рейтинг","XL1000_RESPECTRATING"
"XL1000_RESPECTRANK","Respect rank","Ранг","XL1000_RESPECTRANK"
"XL1000_MUTATION","Mutation","Мутации","XL1000_MUTATION"
"XL1000_MOREMATCHES","more matches","больше матчей","XL1000_MOREMATCHES"
"XL1000_RANK","Rank","Ранг","XL1000_RANK"
"XL1001_UNRANKED","Unranked","","XL1001_UNRANKED"
"XL1002_RANKTITLE01","Civilian I","","XL1002_RANKTITLE01"
"XL1002_RANKTITLE02","Civilian II","","XL1002_RANKTITLE02"
"XL1002_RANKTITLE03","Civilian III","","XL1002_RANKTITLE03"
"XL1002_RANKTITLE04","Civilian IV","","XL1002_RANKTITLE04"
"XL1002_RANKTITLE05","Zombie I","","XL1002_RANKTITLE05"
"XL1002_RANKTITLE06","Zombie II","","XL1002_RANKTITLE06"
"XL1002_RANKTITLE07","Zombie III","","XL1002_RANKTITLE07"
"XL1002_RANKTITLE08","Zombie IV","","XL1002_RANKTITLE08"
"XL1002_RANKTITLE09","Mutant I","","XL1002_RANKTITLE09"
"XL1002_RANKTITLE10","Mutant II","","XL1002_RANKTITLE10"
"XL1002_RANKTITLE11","Mutant III","","XL1002_RANKTITLE11"
"XL1002_RANKTITLE12","Mutant IV","","XL1002_RANKTITLE12"
"XL1002_RANKTITLE13","Super Soldier I","","XL1002_RANKTITLE13"
"XL1002_RANKTITLE14","Super Soldier II","","XL1002_RANKTITLE14"
"XL1002_RANKTITLE15","Super Soldier III","","XL1002_RANKTITLE15"
"XL1002_RANKTITLE16","Super Soldier IV","","XL1002_RANKTITLE16"
"XL1002_RANKTITLE17","Bio Weapon I","","XL1002_RANKTITLE17"
"XL1002_RANKTITLE18","Bio Weapon II","","XL1002_RANKTITLE18"
"XL1002_RANKTITLE19","Bio Weapon III","","XL1002_RANKTITLE19"
"XL1002_RANKTITLE20","Bio Weapon IV","","XL1002_RANKTITLE20"
"XL1004_RANKTITLE21","Immortal I","","XL1004_RANKTITLE21"
"XL1004_RANKTITLE22","Immortal II","","XL1004_RANKTITLE22"
"XL1004_RANKTITLE23","Immortal III","","XL1004_RANKTITLE23"
"XL1004_RANKTITLE24","Immortal IV","","XL1004_RANKTITLE24"
"XL1004_RANKTITLE25","Genetic God","","XL1004_RANKTITLE25"
"XL1000_KD","K:D","У:С","XL1000_KD"
"XL1000_KDRATIO","K:D Ratio","У:С коэффициент","XL1000_KDRATIO"
"XL1000_KILLS_SHORT_K","K","","XL1000_KILLS_SHORT_K"
"XL1000_DEATHS_SHORT_D","D","","XL1000_DEATHS_SHORT_D"
"XL1000_TEAMKILLS","Team Kills","Убито своих","XL1000_TEAMKILLS"
"XL1000_CIVILIANKILLS","Civilian Kills","","XL1000_CIVILIANKILLS"
"XL1000_ROADKILLS","Road Kills","Задавлено","XL1000_ROADKILLS"
"XL1000_VEHICLESDESTROYED","Vehicles Destroyed","Уничтожено транспорта","XL1000_VEHICLESDESTROYED"
"XL1000_AVERAGECASHPERMINUTE","Average cash per minute","Средний прирост денег","XL1000_AVERAGECASHPERMINUTE"
"XL1000_SKILLBUILDX","Skill Build {{%01%}}","","XL1000_SKILLBUILDX"
"XL1000_QUEUEDSKILLS","Queued Skills","Навыки в очереди","XL1000_QUEUEDSKILLS"
"XL1000_QUEUEDSKILLPOINTS","Queued Skill Points","","XL1000_QUEUEDSKILLPOINTS"
"XL1000_LOCKEDSKILLS","Locked Skills","","XL1000_LOCKEDSKILLS"
"XL1000_MISSIONSSMALL","Missions","Миссии","XL1000_MISSIONSSMALL"
"XL1001_PASSIVEXPINCOME","Passive XP Income","","XL1001_PASSIVEXPINCOME"
"XL1001_INCOME_PAUSED_FROM_DEATH","Income Paused From Death","","XL1001_INCOME_PAUSED_FROM_DEATH"
"XL1001_OVERTIMEINCOME","Overtime Income","","XL1001_OVERTIMEINCOME"
"XL1000_KILLCOOLDOWN","Kill Cooldown","Перезарядка","XL1000_KILLCOOLDOWN"
"XL1000_MAXREWARD","Max Reward","Макс. награда","XL1000_MAXREWARD"
"XL1000_TEAMABILITIES","Team Abilities","Командные способности","XL1000_TEAMABILITIES"
"XL1000_CANNOTBEAMERCENARY","Cannot be a Mercenary","Нельзя быть наёмником","XL1000_CANNOTBEAMERCENARY"
"XL1000_DOESNOTWORKASMERCENARY","Does not work as Mercenary","Не работает у наёмников","XL1000_DOESNOTWORKASMERCENARY"
"XL1000_PISTOLDAMAGE","Pistol Damage","Урон от пистолета","XL1000_PISTOLDAMAGE"
"XL1000_RESUPPLIES","Resupplies","Пополнение запаса","XL1000_RESUPPLIES"
"XL1000_TARGET","Target","Цель","XL1000_TARGET"
"XL1000_TARGETS","Targets","Цели","XL1000_TARGETS"
"XL1000_LEFTGAME","Left Game","Покинул игру","XL1000_LEFTGAME"
"XL1000_ALERTED","Alerted","Замечен","XL1000_ALERTED"
"XL1000_ASSASSINATED","Assassinated","Убит","XL1000_ASSASSINATED"
"XL1000_RESPAWNING","Respawning","Оживление","XL1000_RESPAWNING"
"XL1000_INVISIBLE","Invisible","Невидим","XL1000_INVISIBLE"
"XL1000_ALIVE","Alive","Жив","XL1000_ALIVE"
"XL1000_TARGETSREMAINING","Targets Remaining","Целей осталось","XL1000_TARGETSREMAINING"
"XL1000_GRENADEKILLS","Grenade Kills","Убийств гранатой","XL1000_GRENADEKILLS"
"XL1000_ROADKILLKILLS","Road Kills","Убийств машиной","XL1000_ROADKILLKILLS"
"XL1000_KILLWITH","Kill With","Убить с","XL1000_KILLWITH"
"XL1000_PRIMARY","Primary","Основное","XL1000_PRIMARY"
"XL1000_PISTOL","Pistol","Пистолет","XL1000_PISTOL"
"XL1000_KNIFE","Knife","Нож","XL1000_KNIFE"
"XL1000_EXPLOSIVE","Explosive","Взрывчатка","XL1000_EXPLOSIVE"
"XL1000_KNIFEKILLS","Knife Kills","Убийства ножом","XL1000_KNIFEKILLS"
"XL1000_DAMAGE","Damage","Урон","XL1000_DAMAGE"
"XL1000_RPM","RPM","","XL1000_RPM"
"XL1000_CONSECUTIVEHITS","Consecutive Hits","Попаданий подряд","XL1000_CONSECUTIVEHITS"
"XL1000_1CRITICALBULLETS","+1 critical bullet","","XL1000_1CRITICALBULLETS"
"XL1000_XCRITICALBULLETS","+{{%01%}} critical bullets","","XL1000_XCRITICALBULLETS"
"XL1000_TIME","Time","Время","XL1000_TIME"
"XL1000_MANACOST","Mana Cost","Стоимость Маны","XL1000_MANACOST"
"XL1000_MANA","mana","мана","XL1000_MANA"
"XL1001_WEAPONDAMAGESMALL","weapon damage","","XL1001_WEAPONDAMAGESMALL"
"XL1000_DAMAGESHORT","DMG","","XL1000_DAMAGESHORT"
"XL1000_DAMAGETINY","dmg","","XL1000_DAMAGETINY"
"XL1000_COOLDOWNS","cooldowns","","XL1000_COOLDOWNS"
"XL1000_ROFSHORT","rof","","XL1000_ROFSHORT"
"XL1000_CRITHIT","CRIT HIT!","","XL1000_CRITHIT"
"XL1000_HP","hp","","XL1000_HP"
"XL1000_HPS","hp/s","","XL1000_HPS"
"XL1000_HPSPERCHARGE","hp/s per charge","","XL1000_HPSPERCHARGE"
"XL1000_ROUNDXSHORTENED","R{{%01%}}","","XL1000_ROUNDXSHORTENED"
"XL1000_S","s","","XL1000_S"
"XL1000_M","m","","XL1000_M"
"XL1000_MS","m/s","","XL1000_MS"
"XL1000_XP","xp","","XL1000_XP"
"XL1002_PAIDONNEXTKILL","Reward For Next Kill","","XL1002_PAIDONNEXTKILL"
"XL1002_SURVIVORINCOMELOST","Survivor Income Lost","","XL1002_SURVIVORINCOMELOST"
"XL1002_INCOMEPAUSEDASZOMBIE","Income Paused As Zombie","","XL1002_INCOMEPAUSEDASZOMBIE"
"XL1002_INCOMEPAIDONKILL","Income Paid For Kill","","XL1002_INCOMEPAIDONKILL"
"XL1001_XSPEEDINREDZONE","{{%01%}}x Faster in Overtime!","","XL1001_XSPEEDINREDZONE"
"XL1000_FASTERINSAFEZONE","Faster in Safe Zone","","XL1000_FASTERINSAFEZONE"
"XL1000_2XASASURVIVOR","{{%01%}}x Faster as Survivor","","XL1000_2XASASURVIVOR"
"XL1000_ILLICITCASHBOOST","Cash: +{{%01%}}%","","XL1000_ILLICITCASHBOOST"
"XL1000_SURVIVORINCOMECAPS","SURVIVOR INCOME!","","XL1000_SURVIVORINCOMECAPS"
"XL1000_SKILLSHOTCAPS","SKILL SHOT!","","XL1000_SKILLSHOTCAPS"
"XL1000_ASSASSINATEDCAPS","ASSASSINATED!","","XL1000_ASSASSINATEDCAPS"
"XL1000_OVERTIME","OVERTIME","","XL1000_OVERTIME"
"XL1000_BOUNTYBONUS","BOUNTY BONUS","","XL1000_BOUNTYBONUS"
"XL1000_KILL_1_OF_4_BONUS","KILL {{%01%}} GIVES BONUS XP","","XL1000_KILL_1_OF_4_BONUS"
"XL1000_ROADKILLBONUS","ROAD KILL BONUS","","XL1000_ROADKILLBONUS"
"XL1000_RAMBULANCE_HEALING","RAMBULANCE HEAL ACTIVATED!","","XL1000_RAMBULANCE_HEALING"
"XL1000_SHRAPNELBONUS","SHRAPNEL BONUS","","XL1000_SHRAPNELBONUS"
"XL1000_FREERANDOMUPGRADE","FREE UPGRADE","","XL1000_FREERANDOMUPGRADE"
"XL1000_ARMOR","armor","","XL1000_ARMOR"
"XL1000_LIFESMALL","life","","XL1000_LIFESMALL"
"XL1000_SHIELDHEALTHSMALL","shield health","","XL1000_SHIELDHEALTHSMALL"
"XL1000_EXTRALIFE","extra life!","","XL1000_EXTRALIFE"
